#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
677640	7316	113164	-	UBC	HMG20	-	PTM	Marteijn JA (2007)	17646546	9606	Homo sapiens	BIOGRID
677641	7316	113164	-	UBC	HMG20	-	PTM	Thompson BJ (2007)	17646408	9606	Homo sapiens	BIOGRID
677645	7316	113164	-	UBC	HMG20	-	PTM	Monti B (2007)	17635667	9606	Homo sapiens	BIOGRID
677646	7316	113164	-	UBC	HMG20	-	PTM	Ford DL (2007)	17614368	9606	Homo sapiens	BIOGRID
677652	7316	113164	-	UBC	HMG20	-	PTM	Morokuma Y (2007)	17604280	9606	Homo sapiens	BIOGRID
677653	7316	113164	-	UBC	HMG20	-	PTM	Kutuzov MA (2007)	17595347	9606	Homo sapiens	BIOGRID
677654	7316	113164	-	UBC	HMG20	-	PTM	Oberst A (2007)	17592138	9606	Homo sapiens	BIOGRID
677655	7316	113164	-	UBC	HMG20	-	PTM	Gatot JS (2007)	17823124	9606	Homo sapiens	BIOGRID
677656	7316	113164	-	UBC	HMG20	-	PTM	Nioi P (2007)	17822677	9606	Homo sapiens	BIOGRID
677657	7316	113164	-	UBC	HMG20	-	PTM	Dentin R (2007)	17805301	9606	Homo sapiens	BIOGRID
677658	7316	113164	-	UBC	HMG20	-	PTM	Oberst A (2007)	17592138	9606	Homo sapiens	BIOGRID
677659	7316	113164	-	UBC	HMG20	-	PTM	Oberst A (2007)	17592138	9606	Homo sapiens	BIOGRID
677660	7316	113164	-	UBC	HMG20	-	PTM	Maruyama S (2008)	17721809	9606	Homo sapiens	BIOGRID
677662	7316	113164	-	UBC	HMG20	-	PTM	Arimoto K (2008)	17719635	9606	Homo sapiens	BIOGRID
677663	7316	113164	-	UBC	HMG20	-	PTM	Nie L (2007)	17371868	9606	Homo sapiens	BIOGRID
677666	7316	113164	-	UBC	HMG20	-	PTM	Carter S (2007)	17369817	9606	Homo sapiens	BIOGRID
677667	7316	113164	-	UBC	HMG20	-	PTM	Kong HJ (2007)	17579016	9606	Homo sapiens	BIOGRID
677668	7316	113164	-	UBC	HMG20	-	PTM	Higashitsuji H (2007)	17353187	9606	Homo sapiens	BIOGRID
677669	7316	113164	-	UBC	HMG20	-	PTM	Pakuts B (2007)	17353186	9606	Homo sapiens	BIOGRID
677671	7316	113164	-	UBC	HMG20	-	PTM	Rong Z (2007)	17346928	9606	Homo sapiens	BIOGRID
677672	7316	113164	-	UBC	HMG20	-	PTM	Lamberti A (2007)	17332776	9606	Homo sapiens	BIOGRID
677673	7316	113164	-	UBC	HMG20	-	PTM	Avraham E (2007)	17327227	9606	Homo sapiens	BIOGRID
677674	7316	113164	-	UBC	HMG20	-	PTM	Avraham E (2007)	17327227	9606	Homo sapiens	BIOGRID
677677	7316	113164	-	UBC	HMG20	-	PTM	Li X (2009)	19797085	9606	Homo sapiens	BIOGRID
677680	7316	113164	-	UBC	HMG20	-	PTM	Lu Z (2007)	17576800	9606	Homo sapiens	BIOGRID
677681	7316	113164	-	UBC	HMG20	-	PTM	Malyukova A (2007)	17575125	9606	Homo sapiens	BIOGRID
677682	7316	113164	-	UBC	HMG20	-	PTM	Baek JH (2007)	17558023	9606	Homo sapiens	BIOGRID
677684	7316	113164	-	UBC	HMG20	-	PTM	Su X (2007)	17545148	9606	Homo sapiens	BIOGRID
677695	7316	113164	-	UBC	HMG20	-	PTM	Lim MK (2007)	17512523	9606	Homo sapiens	BIOGRID
677696	7316	113164	-	UBC	HMG20	-	PTM	Lim MK (2007)	17512523	9606	Homo sapiens	BIOGRID
677697	7316	113164	-	UBC	HMG20	-	PTM	Lim MK (2007)	17512523	9606	Homo sapiens	BIOGRID
677698	7316	113164	-	UBC	HMG20	-	PTM	Zhou J (2007)	17505054	9606	Homo sapiens	BIOGRID
677699	7316	113164	-	UBC	HMG20	-	PTM	Zhou J (2007)	17505054	9606	Homo sapiens	BIOGRID
677700	7316	113164	-	UBC	HMG20	-	PTM	Zhou R (2007)	17502380	9606	Homo sapiens	BIOGRID
677701	7316	113164	-	UBC	HMG20	-	PTM	Zhou R (2007)	17502380	9606	Homo sapiens	BIOGRID
677702	7316	113164	-	UBC	HMG20	-	PTM	Brooks CL (2007)	17500067	9606	Homo sapiens	BIOGRID
677703	7316	113164	-	UBC	HMG20	-	PTM	Hwang CY (2007)	17477906	9606	Homo sapiens	BIOGRID
677704	7316	113164	-	UBC	HMG20	-	PTM	Li L (2007)	17470788	9606	Homo sapiens	BIOGRID
677705	7316	113164	-	UBC	HMG20	-	PTM	Omerovic J (2007)	17463226	9606	Homo sapiens	BIOGRID
677706	7316	113164	-	UBC	HMG20	-	PTM	Tanigawa S (2007)	17462537	9606	Homo sapiens	BIOGRID
677707	7316	113164	-	UBC	HMG20	-	PTM	Tanigawa S (2007)	17462537	9606	Homo sapiens	BIOGRID
677708	7316	113164	-	UBC	HMG20	-	PTM	Sims AE (2007)	17460694	9606	Homo sapiens	BIOGRID
677709	7316	113164	-	UBC	HMG20	-	PTM	Li N (2007)	17449471	9606	Homo sapiens	BIOGRID
677710	7316	113164	-	UBC	HMG20	-	PTM	Oh YM (2007)	17442268	9606	Homo sapiens	BIOGRID
677711	7316	113164	-	UBC	HMG20	-	PTM	Nakajima A (2007)	17418098	9606	Homo sapiens	BIOGRID
677712	7316	113164	-	UBC	HMG20	-	PTM	Sehat B (2007)	17406664	9606	Homo sapiens	BIOGRID
677713	7316	113164	-	UBC	HMG20	-	PTM	Kong X (2007)	17403672	9606	Homo sapiens	BIOGRID
677714	7316	113164	-	UBC	HMG20	-	PTM	Langie SA (2007)	17395554	9606	Homo sapiens	BIOGRID
677715	7316	113164	-	UBC	HMG20	-	PTM	Gack MU (2007)	17392790	9606	Homo sapiens	BIOGRID
677716	7316	113164	-	UBC	HMG20	-	PTM	Zhu TN (2007)	17389601	9606	Homo sapiens	BIOGRID
677717	7316	113164	-	UBC	HMG20	-	PTM	Zhu TN (2007)	17389601	9606	Homo sapiens	BIOGRID
677718	7316	113164	-	UBC	HMG20	-	PTM	Ito D (2007)	17387721	9606	Homo sapiens	BIOGRID
677719	7316	113164	-	UBC	HMG20	-	PTM	Bertelsen V (2007)	17382318	9606	Homo sapiens	BIOGRID
677720	7316	113164	-	UBC	HMG20	-	PTM	Wiemuth D (2007)	17381423	9606	Homo sapiens	BIOGRID
677721	7316	113164	-	UBC	HMG20	-	PTM	Wiemuth D (2007)	17381423	9606	Homo sapiens	BIOGRID
677722	7316	113164	-	UBC	HMG20	-	PTM	Wiemuth D (2007)	17381423	9606	Homo sapiens	BIOGRID
677723	7316	113164	-	UBC	HMG20	-	PTM	Becker K (2007)	17380154	9606	Homo sapiens	BIOGRID
677724	7316	113164	-	UBC	HMG20	-	PTM	Singh AJ (2007)	17372230	9606	Homo sapiens	BIOGRID
677725	7316	113164	-	UBC	HMG20	-	PTM	Cao Z (2007)	17210635	9606	Homo sapiens	BIOGRID
677726	7316	113164	-	UBC	HMG20	-	PTM	Cao Z (2007)	17210635	9606	Homo sapiens	BIOGRID
677727	7316	113164	-	UBC	HMG20	-	PTM	Esapa CT (2007)	17200151	9606	Homo sapiens	BIOGRID
677728	7316	113164	-	UBC	HMG20	-	PTM	Block K (2007)	17200123	9606	Homo sapiens	BIOGRID
677729	7316	113164	-	UBC	HMG20	-	PTM	Sugiura T (2007)	17196963	9606	Homo sapiens	BIOGRID
677731	7316	113164	-	UBC	HMG20	-	PTM	Wimuttisuk W (2007)	17192413	9606	Homo sapiens	BIOGRID
677732	7316	113164	-	UBC	HMG20	-	PTM	Maine GN (2007)	17183367	9606	Homo sapiens	BIOGRID
677733	7316	113164	-	UBC	HMG20	-	PTM	Maine GN (2007)	17183367	9606	Homo sapiens	BIOGRID
677734	7316	113164	-	UBC	HMG20	-	PTM	Maine GN (2007)	17183367	9606	Homo sapiens	BIOGRID
677735	7316	113164	-	UBC	HMG20	-	PTM	Zuccato E (2007)	17164290	9606	Homo sapiens	BIOGRID
677736	7316	113164	-	UBC	HMG20	-	PTM	Shen Y (2007)	17157811	9606	Homo sapiens	BIOGRID
677737	7316	113164	-	UBC	HMG20	-	PTM	Ben-Saadon R (2006)	17157253	9606	Homo sapiens	BIOGRID
677738	7316	113164	-	UBC	HMG20	-	PTM	Lamothe B (2007)	17135271	9606	Homo sapiens	BIOGRID
677739	7316	113164	-	UBC	HMG20	-	PTM	Lamothe B (2007)	17135271	9606	Homo sapiens	BIOGRID
677742	7316	113164	-	UBC	HMG20	-	PTM	Brissoni B (2006)	17113392	9606	Homo sapiens	BIOGRID
677743	7316	113164	-	UBC	HMG20	-	PTM	Banck MS (2006)	17113081	9606	Homo sapiens	BIOGRID
677744	7316	113164	-	UBC	HMG20	-	PTM	Levy D (2007)	17110958	9606	Homo sapiens	BIOGRID
677745	7316	113164	-	UBC	HMG20	-	PTM	Stern KA (2007)	17101784	9606	Homo sapiens	BIOGRID
677746	7316	113164	-	UBC	HMG20	-	PTM	Stern KA (2007)	17101784	9606	Homo sapiens	BIOGRID
677747	7316	113164	-	UBC	HMG20	-	PTM	Lock P (2006)	17094949	9606	Homo sapiens	BIOGRID
677748	7316	113164	-	UBC	HMG20	-	PTM	Lock P (2006)	17094949	9606	Homo sapiens	BIOGRID
677749	7316	113164	-	UBC	HMG20	-	PTM	Lock P (2006)	17094949	9606	Homo sapiens	BIOGRID
677751	7316	113164	-	UBC	HMG20	-	PTM	Nakasato N (2006)	17069755	9606	Homo sapiens	BIOGRID
677753	7316	113164	-	UBC	HMG20	-	PTM	Omura T (2006)	17059562	9606	Homo sapiens	BIOGRID
677755	7316	113164	-	UBC	HMG20	-	PTM	Lo SC (2006)	17046835	9606	Homo sapiens	BIOGRID
677756	7316	113164	-	UBC	HMG20	-	PTM	Mouchantaf R (2006)	17038327	9606	Homo sapiens	BIOGRID
677757	7316	113164	-	UBC	HMG20	-	PTM	Chan DW (2006)	17030191	9606	Homo sapiens	BIOGRID
677759	7316	113164	-	UBC	HMG20	-	PTM	Trivedi AK (2007)	16983342	9606	Homo sapiens	BIOGRID
677760	7316	113164	-	UBC	HMG20	-	PTM	Pochampalli MR (2007)	16983337	9606	Homo sapiens	BIOGRID
677761	7316	113164	-	UBC	HMG20	-	PTM	Yang JY (2006)	16980628	9606	Homo sapiens	BIOGRID
677762	7316	113164	-	UBC	HMG20	-	PTM	Azad N (2006)	16980304	9606	Homo sapiens	BIOGRID
677763	7316	113164	-	UBC	HMG20	-	PTM	Shen Y (2006)	16979136	9606	Homo sapiens	BIOGRID
677764	7316	113164	-	UBC	HMG20	-	PTM	Han W (2006)	16969069	9606	Homo sapiens	BIOGRID
677765	7316	113164	-	UBC	HMG20	-	PTM	Fearns C (2006)	16968706	9606	Homo sapiens	BIOGRID
677766	7316	113164	-	UBC	HMG20	-	PTM	van der Horst A (2006)	16964248	9606	Homo sapiens	BIOGRID
677769	7316	113164	-	UBC	HMG20	-	PTM	Gao T (2006)	16954220	9606	Homo sapiens	BIOGRID
677771	7316	113164	-	UBC	HMG20	-	PTM	Hiramatsu Y (2006)	16951159	9606	Homo sapiens	BIOGRID
677772	7316	113164	-	UBC	HMG20	-	PTM	Nakamura N (2006)	16936636	9606	Homo sapiens	BIOGRID
677773	7316	113164	-	UBC	HMG20	-	PTM	Wang J (2006)	16936264	9606	Homo sapiens	BIOGRID
677775	7316	113164	-	UBC	HMG20	-	PTM	Liu G (2006)	16934752	9606	Homo sapiens	BIOGRID
677776	7316	113164	-	UBC	HMG20	-	PTM	Liu G (2006)	16934752	9606	Homo sapiens	BIOGRID
677778	7316	113164	-	UBC	HMG20	-	PTM	Dornan D (2006)	16931761	9606	Homo sapiens	BIOGRID
677779	7316	113164	-	UBC	HMG20	-	PTM	Martin NP (2006)	16914641	9606	Homo sapiens	BIOGRID
677780	7316	113164	-	UBC	HMG20	-	PTM	Ishikawa H (2006)	16904669	9606	Homo sapiens	BIOGRID
677781	7316	113164	-	UBC	HMG20	-	PTM	Gao B (2006)	16901904	9606	Homo sapiens	BIOGRID
677782	7316	113164	-	UBC	HMG20	-	PTM	Sorkina T (2006)	16885233	9606	Homo sapiens	BIOGRID
677783	7316	113164	-	UBC	HMG20	-	PTM	Yang L (2006)	16865698	9606	Homo sapiens	BIOGRID
677784	7316	113164	-	UBC	HMG20	-	PTM	Winer IS (2006)	16849322	9606	Homo sapiens	BIOGRID
677785	7316	113164	-	UBC	HMG20	-	PTM	Mizuno E (2006)	16771824	9606	Homo sapiens	BIOGRID
677786	7316	113164	-	UBC	HMG20	-	PTM	Mizuno E (2006)	16771824	9606	Homo sapiens	BIOGRID
677787	7316	113164	-	UBC	HMG20	-	PTM	Mizuno E (2006)	16771824	9606	Homo sapiens	BIOGRID
677788	7316	113164	-	UBC	HMG20	-	PTM	Bloom J (2006)	16759355	9606	Homo sapiens	BIOGRID
677789	7316	113164	-	UBC	HMG20	-	PTM	Ohsaki Y (2006)	16757520	9606	Homo sapiens	BIOGRID
677790	7316	113164	-	UBC	HMG20	-	PTM	Janda E (2006)	16751808	9606	Homo sapiens	BIOGRID
677791	7316	113164	-	UBC	HMG20	-	PTM	Yu X (2006)	16818604	9606	Homo sapiens	BIOGRID
677792	7316	113164	-	UBC	HMG20	-	PTM	Zhu F (2006)	16740711	9606	Homo sapiens	BIOGRID
677793	7316	113164	-	UBC	HMG20	-	PTM	van Drogen F (2006)	16818231	9606	Homo sapiens	BIOGRID
677794	7316	113164	-	UBC	HMG20	-	PTM	Germano S (2006)	16740632	9606	Homo sapiens	BIOGRID
677795	7316	113164	-	UBC	HMG20	-	PTM	Kitagawa D (2006)	16810318	9606	Homo sapiens	BIOGRID
677796	7316	113164	-	UBC	HMG20	-	PTM	Tashiro K (2006)	16803894	9606	Homo sapiens	BIOGRID
677797	7316	113164	-	UBC	HMG20	-	PTM	Bayle J (2006)	16643902	9606	Homo sapiens	BIOGRID
677798	7316	113164	-	UBC	HMG20	-	PTM	Asanuma K (2006)	16622418	9606	Homo sapiens	BIOGRID
677800	7316	113164	-	UBC	HMG20	-	PTM	Oved S (2006)	16735510	9606	Homo sapiens	BIOGRID
677801	7316	113164	-	UBC	HMG20	-	PTM	Oved S (2006)	16735510	9606	Homo sapiens	BIOGRID
677802	7316	113164	-	UBC	HMG20	-	PTM	Oved S (2006)	16735510	9606	Homo sapiens	BIOGRID
677803	7316	113164	-	UBC	HMG20	-	PTM	Oved S (2006)	16735510	9606	Homo sapiens	BIOGRID
677823	7316	113164	-	UBC	HMG20	-	PTM	Carelli S (2006)	16619240	9606	Homo sapiens	BIOGRID
677824	7316	113164	-	UBC	HMG20	-	PTM	Carayol N (2006)	16616828	9606	Homo sapiens	BIOGRID
677825	7316	113164	-	UBC	HMG20	-	PTM	Ietta F (2006)	16611863	9606	Homo sapiens	BIOGRID
677826	7316	113164	-	UBC	HMG20	-	PTM	Yoshida M (2006)	16601676	9606	Homo sapiens	BIOGRID
677827	7316	113164	-	UBC	HMG20	-	PTM	Liu Y (2006)	16581786	9606	Homo sapiens	BIOGRID
677828	7316	113164	-	UBC	HMG20	-	PTM	Shimizu H (2006)	16579792	9606	Homo sapiens	BIOGRID
677829	7316	113164	-	UBC	HMG20	-	PTM	Nabhan JF (2006)	16569633	9606	Homo sapiens	BIOGRID
677830	7316	113164	-	UBC	HMG20	-	PTM	Lee JN (2006)	16549805	9606	Homo sapiens	BIOGRID
677831	7316	113164	-	UBC	HMG20	-	PTM	Li H (2006)	16543241	9606	Homo sapiens	BIOGRID
677832	7316	113164	-	UBC	HMG20	-	PTM	Zhao Y (2006)	16537920	9606	Homo sapiens	BIOGRID
677839	7316	113164	-	UBC	HMG20	-	PTM	Huang Y (2006)	16513638	9606	Homo sapiens	BIOGRID
677840	7316	113164	-	UBC	HMG20	-	PTM	Chang YF (2006)	16510124	9606	Homo sapiens	BIOGRID
677841	7316	113164	-	UBC	HMG20	-	PTM	Du J (2006)	16504566	9606	Homo sapiens	BIOGRID
677842	7316	113164	-	UBC	HMG20	-	PTM	Stokes A (2006)	16500080	9606	Homo sapiens	BIOGRID
677843	7316	113164	-	UBC	HMG20	-	PTM	Barriere H (2006)	16497223	9606	Homo sapiens	BIOGRID
677844	7316	113164	-	UBC	HMG20	-	PTM	Makino Y (2006)	16495483	9606	Homo sapiens	BIOGRID
677845	7316	113164	-	UBC	HMG20	-	PTM	Zhao J (2006)	16484229	9606	Homo sapiens	BIOGRID
677846	7316	113164	-	UBC	HMG20	-	PTM	Ding Y (2006)	16479015	9606	Homo sapiens	BIOGRID
677847	7316	113164	-	UBC	HMG20	-	PTM	Jiang H (2006)	16455660	9606	Homo sapiens	BIOGRID
677848	7316	113164	-	UBC	HMG20	-	PTM	Jiang H (2006)	16455660	9606	Homo sapiens	BIOGRID
677849	7316	113164	-	UBC	HMG20	-	PTM	Murata T (2006)	16720573	9606	Homo sapiens	BIOGRID
677850	7316	113164	-	UBC	HMG20	-	PTM	Hampe C (2006)	16714300	9606	Homo sapiens	BIOGRID
677851	7316	113164	-	UBC	HMG20	-	PTM	Dumin E (2006)	16714286	9606	Homo sapiens	BIOGRID
677852	7316	113164	-	UBC	HMG20	-	PTM	Yamada M (2006)	16714285	9606	Homo sapiens	BIOGRID
677853	7316	113164	-	UBC	HMG20	-	PTM	Chen X (2006)	16713579	9606	Homo sapiens	BIOGRID
677854	7316	113164	-	UBC	HMG20	-	PTM	Fortier JM (2006)	16709802	9606	Homo sapiens	BIOGRID
677855	7316	113164	-	UBC	HMG20	-	PTM	Ramos FJ (2006)	16434550	9606	Homo sapiens	BIOGRID
677857	7316	113164	-	UBC	HMG20	-	PTM	Nasr R (2006)	16424386	9606	Homo sapiens	BIOGRID
677858	7316	113164	-	UBC	HMG20	-	PTM	Amir S (2006)	16424018	9606	Homo sapiens	BIOGRID
677859	7316	113164	-	UBC	HMG20	-	PTM	Foster RE (2006)	16412978	9606	Homo sapiens	BIOGRID
677860	7316	113164	-	UBC	HMG20	-	PTM	Mattera R (2006)	16407276	9606	Homo sapiens	BIOGRID
677861	7316	113164	-	UBC	HMG20	-	PTM	Chen B (2006)	16407162	9606	Homo sapiens	BIOGRID
677862	7316	113164	-	UBC	HMG20	-	PTM	Kong-Beltran M (2006)	16397241	9606	Homo sapiens	BIOGRID
677864	7316	113164	-	UBC	HMG20	-	PTM	Janssens S (2005)	16360037	9606	Homo sapiens	BIOGRID
677865	7316	113164	-	UBC	HMG20	-	PTM	Bienko M (2005)	16357261	9606	Homo sapiens	BIOGRID
677866	7316	113164	-	UBC	HMG20	-	PTM	Bienko M (2005)	16357261	9606	Homo sapiens	BIOGRID
677868	7316	113164	-	UBC	HMG20	-	PTM	Smith WW (2005)	16352719	9606	Homo sapiens	BIOGRID
677869	7316	113164	-	UBC	HMG20	-	PTM	Milojevic T (2006)	16339847	9606	Homo sapiens	BIOGRID
677870	7316	113164	-	UBC	HMG20	-	PTM	Um JW (2006)	16332688	9606	Homo sapiens	BIOGRID
678359	7316	113164	-	UBC	HMG20	-	PTM	Li L (2006)	16314411	9606	Homo sapiens	BIOGRID
678360	7316	113164	-	UBC	HMG20	-	PTM	Kim TS (2006)	16314389	9606	Homo sapiens	BIOGRID
678361	7316	113164	-	UBC	HMG20	-	PTM	Monteleone G (2005)	16285943	9606	Homo sapiens	BIOGRID
678362	7316	113164	-	UBC	HMG20	-	PTM	Monteleone G (2005)	16285943	9606	Homo sapiens	BIOGRID
678364	7316	113164	-	UBC	HMG20	-	PTM	Adhikary S (2005)	16269333	9606	Homo sapiens	BIOGRID
678365	7316	113164	-	UBC	HMG20	-	PTM	Wang W (2005)	16262255	9606	Homo sapiens	BIOGRID
678366	7316	113164	-	UBC	HMG20	-	PTM	Aissouni Y (2005)	16256071	9606	Homo sapiens	BIOGRID
678367	7316	113164	-	UBC	HMG20	-	PTM	Saha T (2006)	16247473	9606	Homo sapiens	BIOGRID
678368	7316	113164	-	UBC	HMG20	-	PTM	Saha T (2006)	16247473	9606	Homo sapiens	BIOGRID
678369	7316	113164	-	UBC	HMG20	-	PTM	Saha T (2006)	16247473	9606	Homo sapiens	BIOGRID
678370	7316	113164	-	UBC	HMG20	-	PTM	Chanvorachote P (2005)	16246840	9606	Homo sapiens	BIOGRID
678371	7316	113164	-	UBC	HMG20	-	PTM	Visser GD (2005)	16246327	9606	Homo sapiens	BIOGRID
678372	7316	113164	-	UBC	HMG20	-	PTM	Okamoto K (2005)	16227609	9606	Homo sapiens	BIOGRID
678373	7316	113164	-	UBC	HMG20	-	PTM	Okamoto K (2005)	16227609	9606	Homo sapiens	BIOGRID
678374	7316	113164	-	UBC	HMG20	-	PTM	Szuets D (2005)	16226749	9606	Homo sapiens	BIOGRID
678375	7316	113164	-	UBC	HMG20	-	PTM	Chen C (2005)	16223724	9606	Homo sapiens	BIOGRID
678376	7316	113164	-	UBC	HMG20	-	PTM	Lassot I (2005)	16219772	9606	Homo sapiens	BIOGRID
678377	7316	113164	-	UBC	HMG20	-	PTM	Chen YR (2006)	16205628	9606	Homo sapiens	BIOGRID
678378	7316	113164	-	UBC	HMG20	-	PTM	Yogosawa S (2005)	16203730	9606	Homo sapiens	BIOGRID
678379	7316	113164	-	UBC	HMG20	-	PTM	Hino S (2005)	16199882	9606	Homo sapiens	BIOGRID
678380	7316	113164	-	UBC	HMG20	-	PTM	Matsumoto M (2005)	16196087	9606	Homo sapiens	BIOGRID
678381	7316	113164	-	UBC	HMG20	-	PTM	Matsumoto M (2005)	16196087	9606	Homo sapiens	BIOGRID
678382	7316	113164	-	UBC	HMG20	-	PTM	Matsumoto M (2005)	16196087	9606	Homo sapiens	BIOGRID
678384	7316	113164	-	UBC	HMG20	-	PTM	Zhang Z (2005)	16170383	9606	Homo sapiens	BIOGRID
678385	7316	113164	-	UBC	HMG20	-	PTM	Ko HS (2005)	16135753	9606	Homo sapiens	BIOGRID
678386	7316	113164	-	UBC	HMG20	-	PTM	Shen C (2005)	16127172	9606	Homo sapiens	BIOGRID
678387	7316	113164	-	UBC	HMG20	-	PTM	Serban G (2005)	16126725	9606	Homo sapiens	BIOGRID
678388	7316	113164	-	UBC	HMG20	-	PTM	Fung TK (2005)	16123593	9606	Homo sapiens	BIOGRID
678389	7316	113164	-	UBC	HMG20	-	PTM	Mizuno E (2005)	16120644	9606	Homo sapiens	BIOGRID
678390	7316	113164	-	UBC	HMG20	-	PTM	Mizuno E (2005)	16120644	9606	Homo sapiens	BIOGRID
678391	7316	113164	-	UBC	HMG20	-	PTM	Marteijn JA (2005)	16118314	9606	Homo sapiens	BIOGRID
678392	7316	113164	-	UBC	HMG20	-	PTM	Eckerdt F (2005)	16118204	9606	Homo sapiens	BIOGRID
678393	7316	113164	-	UBC	HMG20	-	PTM	Lohi H (2005)	16115820	9606	Homo sapiens	BIOGRID
678394	7316	113164	-	UBC	HMG20	-	PTM	Rahmani M (2005)	16109713	9606	Homo sapiens	BIOGRID
678395	7316	113164	-	UBC	HMG20	-	PTM	Li M (2006)	16108032	9606	Homo sapiens	BIOGRID
678396	7316	113164	-	UBC	HMG20	-	PTM	Wang C (2005)	16107876	9606	Homo sapiens	BIOGRID
678397	7316	113164	-	UBC	HMG20	-	PTM	Tsacoumangos A (2005)	16105874	9606	Homo sapiens	BIOGRID
678398	7316	113164	-	UBC	HMG20	-	PTM	Haugsten EM (2005)	16091423	9606	Homo sapiens	BIOGRID
678399	7316	113164	-	UBC	HMG20	-	PTM	Haugsten EM (2005)	16091423	9606	Homo sapiens	BIOGRID
678400	7316	113164	-	UBC	HMG20	-	PTM	Sriram SR (2005)	16049031	9606	Homo sapiens	BIOGRID
678401	7316	113164	-	UBC	HMG20	-	PTM	Sriram SR (2005)	16049031	9606	Homo sapiens	BIOGRID
678402	7316	113164	-	UBC	HMG20	-	PTM	Sriram SR (2005)	16049031	9606	Homo sapiens	BIOGRID
678403	7316	113164	-	UBC	HMG20	-	PTM	Biggs JR (2005)	16046550	9606	Homo sapiens	BIOGRID
678404	7316	113164	-	UBC	HMG20	-	PTM	Berke SJ (2005)	16040601	9606	Homo sapiens	BIOGRID
678405	7316	113164	-	UBC	HMG20	-	PTM	Hwang JR (2005)	16038411	9606	Homo sapiens	BIOGRID
678408	7316	113164	-	UBC	HMG20	-	PTM	Wicks SJ (2005)	16027725	9606	Homo sapiens	BIOGRID
678409	7316	113164	-	UBC	HMG20	-	PTM	Higashitsuji H (2005)	16023600	9606	Homo sapiens	BIOGRID
678410	7316	113164	-	UBC	HMG20	-	PTM	Bassermann F (2005)	16009132	9606	Homo sapiens	BIOGRID
678411	7316	113164	-	UBC	HMG20	-	PTM	Gesbert F (2005)	16004964	9606	Homo sapiens	BIOGRID
678412	7316	113164	-	UBC	HMG20	-	PTM	Nguyen T (2005)	16000310	9606	Homo sapiens	BIOGRID
678413	7316	113164	-	UBC	HMG20	-	PTM	Hong F (2005)	15985429	9606	Homo sapiens	BIOGRID
678414	7316	113164	-	UBC	HMG20	-	PTM	Zhang DD (2005)	15983046	9606	Homo sapiens	BIOGRID
678415	7316	113164	-	UBC	HMG20	-	PTM	Zhang DD (2005)	15983046	9606	Homo sapiens	BIOGRID
678416	7316	113164	-	UBC	HMG20	-	PTM	Yamashita M (2005)	15975924	9606	Homo sapiens	BIOGRID
678417	7316	113164	-	UBC	HMG20	-	PTM	Lou Z (2005)	15965487	9606	Homo sapiens	BIOGRID
678418	7316	113164	-	UBC	HMG20	-	PTM	Okui M (2005)	15963499	9606	Homo sapiens	BIOGRID
678420	7316	113164	-	UBC	HMG20	-	PTM	Valverde P (2005)	15958209	9606	Homo sapiens	BIOGRID
678421	7316	113164	-	UBC	HMG20	-	PTM	Jiang H (2005)	15949444	9606	Homo sapiens	BIOGRID
678422	7316	113164	-	UBC	HMG20	-	PTM	Lallemand F (2005)	15946939	9606	Homo sapiens	BIOGRID
678423	7316	113164	-	UBC	HMG20	-	PTM	Smith WW (2005)	15944382	9606	Homo sapiens	BIOGRID
678424	7316	113164	-	UBC	HMG20	-	PTM	Gentry MS (2005)	15930137	9606	Homo sapiens	BIOGRID
678425	7316	113164	-	UBC	HMG20	-	PTM	Galbiati L (2005)	15917652	9606	Homo sapiens	BIOGRID
678427	7316	113164	-	UBC	HMG20	-	PTM	Chung AS (2005)	15899873	9606	Homo sapiens	BIOGRID
678428	7316	113164	-	UBC	HMG20	-	PTM	Poukkula M (2005)	15886205	9606	Homo sapiens	BIOGRID
678429	7316	113164	-	UBC	HMG20	-	PTM	Abdelrahim M (2005)	15883203	9606	Homo sapiens	BIOGRID
678430	7316	113164	-	UBC	HMG20	-	PTM	Sugasawa K (2005)	15882621	9606	Homo sapiens	BIOGRID
678433	7316	113164	-	UBC	HMG20	-	PTM	Arora S (2005)	15867377	9606	Homo sapiens	BIOGRID
678434	7316	113164	-	UBC	HMG20	-	PTM	Wu CJ (2005)	15861135	9606	Homo sapiens	BIOGRID
678435	7316	113164	-	UBC	HMG20	-	PTM	Wan M (2005)	15855639	9606	Homo sapiens	BIOGRID
678436	7316	113164	-	UBC	HMG20	-	PTM	Westfall MD (2005)	15846104	9606	Homo sapiens	BIOGRID
678437	7316	113164	-	UBC	HMG20	-	PTM	Simonsson M (2005)	15831498	9606	Homo sapiens	BIOGRID
678438	7316	113164	-	UBC	HMG20	-	PTM	Hipp MS (2005)	15831455	9606	Homo sapiens	BIOGRID
678439	7316	113164	-	UBC	HMG20	-	PTM	Moren A (2005)	15817471	9606	Homo sapiens	BIOGRID
678440	7316	113164	-	UBC	HMG20	-	PTM	Kim MS (2005)	15809067	9606	Homo sapiens	BIOGRID
678441	7316	113164	-	UBC	HMG20	-	PTM	Hernandez-Pigeon H (2005)	15808853	9606	Homo sapiens	BIOGRID
